,unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
210,69393073,2026-06-18T00:41:45.000,2026-06-18T01:22:39.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11419.0,126-02 95 AVENUE,95 AVENUE,126 STREET,127 STREET,126 STREET,127 STREET,ADDRESS,SOUTH RICHMOND HILL,95 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:22:42.000,09 QUEENS,29.0,Precinct 102,4094670001.0,QUEENS,1033865.0,192207.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69410151090924,-73.82108158900613,POINT (-73.821081589006 40.694101510909)
211,69396114,2026-06-18T00:41:43.000,,DOT,Department of Transportation,Street Condition,Pothole,,,11415.0,LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,84 AVENUE,85 AVENUE,,,BLOCKFACE,QUEENS,,,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2026-06-18T00:41:43.000,09 QUEENS,,Precinct 102,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
212,69397530,2026-06-18T00:41:40.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11377.0,49-16 30 AVENUE,30 AVENUE,49 STREET,50 STREET,49 STREET,50 STREET,ADDRESS,WOODSIDE,30 AVENUE,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4007400049.0,QUEENS,1009921.0,216285.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.760291560173975,-73.90733495032347,POINT (-73.907334950323 40.760291560174)
213,69397761,2026-06-18T00:41:37.000,2026-06-18T01:56:56.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Blocking Driveway,Street/Sidewalk,11373.0,90-14 55 AVENUE,55 AVENUE,90 STREET,92 STREET,90 STREET,92 STREET,ADDRESS,ELMHURST,55 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:57:03.000,04 QUEENS,25.0,Precinct 110,4018570001.0,QUEENS,1019552.0,207750.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.73683194920934,-73.87261460937457,POINT (-73.872614609375 40.736831949209)
214,69392105,2026-06-18T00:41:21.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,10025.0,700 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 93 STREET,WEST 94 STREET,WEST 93 STREET,WEST 94 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,,07 MANHATTAN,7.0,Precinct 24,1012410036.0,MANHATTAN,992182.0,228086.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79271590890203,-73.97135378310915,POINT (-73.971353783109 40.792715908902)
215,69398808,2026-06-18T00:41:19.000,,DOT,Department of Transportation,Street Condition,Pothole,,,11355.0,,,,,PARSONS BOULEVARD,SANFORD AVENUE,INTERSECTION,QUEENS,,,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2026-06-18T00:41:19.000,07 QUEENS,20.0,Precinct 109,,QUEENS,1033940.0,215805.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75887171986589,-73.82063688497576,POINT (-73.820636884976 40.758871719866)
216,69400399,2026-06-18T00:41:16.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11358.0,45-05 162 STREET,162 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,162 STREET,,In Progress,,,,07 QUEENS,20.0,Precinct 109,4054410037.0,QUEENS,1038391.0,214742.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75592792801588,-73.80457897926578,POINT (-73.804578979266 40.755927928016)
217,69399762,2026-06-18T00:41:12.000,2026-06-18T01:23:04.000,NYPD,New York City Police Department,Drinking,In Public,,Store/Commercial,10028.0,2 AVENUE,2 AVENUE,2 AVENUE,EAST 84 STREET,2 AVENUE,EAST 84 STREET,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:23:07.000,08 MANHATTAN,5.0,Precinct 19,,MANHATTAN,997349.0,222203.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.77656249549855,-73.95270476776597,POINT (-73.952704767766 40.776562495499)
218,69394478,2026-06-18T00:40:58.000,2026-06-18T00:53:51.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),,Residential Building/House,10029.0,1961 2 AVENUE,2 AVENUE,EAST 100 STREET,EAST 101 STREET,EAST 100 STREET,EAST 101 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:53:53.000,11 MANHATTAN,8.0,Precinct 23,1016490001.0,MANHATTAN,999518.0,226127.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78732935178307,-73.9448644635007,POINT (-73.944864463501 40.787329351783)
219,69397226,2026-06-18T00:40:57.000,2026-06-18T01:53:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10471.0,5545 NETHERLAND AVENUE,NETHERLAND AVENUE,BEND,WEST 256 STREET,BEND,WEST 256 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:53:07.000,08 BRONX,11.0,Precinct 50,2059500430.0,BRONX,1010121.0,268548.0,PHONE,Unspecified,BRONX,,,,,,,,40.903737771365336,-73.90641144959504,POINT (-73.906411449595 40.903737771365)
220,69390698,2026-06-18T00:40:53.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11355.0,43-32 KISSENA BOULEVARD,KISSENA BOULEVARD,ASH AVENUE,BEECH AVENUE,ASH AVENUE,BEECH AVENUE,ADDRESS,FLUSHING,KISSENA BOULEVARD,,In Progress,,,,07 QUEENS,20.0,Precinct 109,4051370084.0,QUEENS,1033039.0,214316.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75478982067156,-73.82389996871022,POINT (-73.82389996871 40.754789820672)
221,69391449,2026-06-18T00:40:33.000,2026-06-18T00:57:10.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11426.0,247-15 UNION TURNPIKE,UNION TURNPIKE,247 STREET,248 STREET,247 STREET,248 STREET,ADDRESS,BELLEROSE,UNION TURNPIKE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:57:12.000,13 QUEENS,23.0,Precinct 105,,QUEENS,1061107.0,209778.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74213479076965,-73.72264316130982,POINT (-73.72264316131 40.74213479077)
222,69398809,2026-06-18T00:40:23.000,,DOT,Department of Transportation,Street Condition,Pothole,,,11419.0,LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,97 AVENUE,101 AVENUE,,,BLOCKFACE,QUEENS,,,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2026-06-18T00:40:23.000,09 QUEENS,,Precinct 102,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
223,69398494,2026-06-18T00:39:47.000,2026-06-18T00:59:51.000,NYPD,New York City Police Department,Illegal Fireworks,,,Street/Sidewalk,11226.0,501 EAST 21 STREET,EAST 21 STREET,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST 21 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:59:58.000,14 BROOKLYN,40.0,Precinct 70,3051850001.0,BROOKLYN,995813.0,173034.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64160742809352,-73.95833508693451,POINT (-73.958335086935 40.641607428094)
224,69391609,2026-06-18T00:39:34.000,2026-06-18T01:33:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,,Residential Building/House,11208.0,305 FOUNTAIN AVENUE,FOUNTAIN AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,FOUNTAIN AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:33:11.000,05 BROOKLYN,42.0,Precinct 75,3042920061.0,BROOKLYN,1019035.0,184253.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67234033096802,-73.87460155021745,POINT (-73.874601550217 40.672340330968)
225,69391320,2026-06-18T00:39:24.000,2026-06-18T01:18:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11201.0,38 WASHINGTON STREET,WASHINGTON STREET,PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,ADDRESS,BROOKLYN,WASHINGTON STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:19:02.000,02 BROOKLYN,33.0,Precinct 84,3000270040.0,BROOKLYN,987137.0,195508.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70330059144322,-73.98958765752316,POINT (-73.989587657523 40.703300591443)
226,69394457,2026-06-18T00:38:51.000,2026-06-18T01:22:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11419.0,126-02 95 AVENUE,95 AVENUE,126 STREET,127 STREET,126 STREET,127 STREET,ADDRESS,SOUTH RICHMOND HILL,95 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:22:26.000,09 QUEENS,29.0,Precinct 102,4094670001.0,QUEENS,1033865.0,192207.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69410151090924,-73.82108158900613,POINT (-73.821081589006 40.694101510909)
227,69394462,2026-06-18T00:38:30.000,2026-06-18T01:44:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,11385.0,65-20 68 AVENUE,68 AVENUE,65 STREET,65 PLACE,65 STREET,65 PLACE,ADDRESS,RIDGEWOOD,68 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:44:13.000,05 QUEENS,30.0,Precinct 104,4036340033.0,QUEENS,1014072.0,196595.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.70623436657044,-73.8924383025564,POINT (-73.892438302556 40.70623436657)
228,69400400,2026-06-18T00:38:15.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10025.0,700 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 93 STREET,WEST 94 STREET,WEST 93 STREET,WEST 94 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,,07 MANHATTAN,7.0,Precinct 24,1012410036.0,MANHATTAN,992182.0,228086.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79271590890203,-73.97135378310915,POINT (-73.971353783109 40.792715908902)
229,69391956,2026-06-18T00:37:59.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11385.0,60-10 PALMETTO STREET,PALMETTO STREET,60 PLACE,FRESH POND ROAD,60 PLACE,FRESH POND ROAD,ADDRESS,RIDGEWOOD,PALMETTO STREET,,In Progress,,,,05 QUEENS,30.0,Precinct 104,4035280014.0,QUEENS,1011872.0,197172.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.70782523550316,-73.90037086691989,POINT (-73.90037086692 40.707825235503)
230,69394461,2026-06-18T00:37:52.000,2026-06-18T01:10:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10001.0,WEST 31 STREET,WEST 31 STREET,WEST 31 STREET,6 AVENUE,WEST 31 STREET,6 AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:10:13.000,05 MANHATTAN,3.0,Precinct 14,,MANHATTAN,987252.0,211755.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74789461936874,-73.98916564752423,POINT (-73.989165647524 40.747894619369)
231,69394423,2026-06-18T00:37:50.000,2026-06-18T01:14:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10302.0,ANN STREET,ANN STREET,ANN STREET,PARK AVENUE,ANN STREET,PARK AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:14:12.000,01 STATEN ISLAND,49.0,Precinct 121,,STATEN ISLAND,947729.0,171894.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63841062736907,-74.13158971790024,POINT (-74.1315897179 40.638410627369)
232,69398978,2026-06-18T00:37:21.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10034.0,254 SEAMAN AVENUE,SEAMAN AVENUE,WEST 215 STREET,WEST 218 STREET,WEST 215 STREET,WEST 218 STREET,ADDRESS,NEW YORK,SEAMAN AVENUE,,In Progress,,,,12 MANHATTAN,10.0,Precinct 34,1022500080.0,MANHATTAN,1006906.0,256924.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.871842403487726,-73.91808105478093,POINT (-73.918081054781 40.871842403488)
233,69393034,2026-06-18T00:37:18.000,2026-06-18T01:28:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,626 EAST 223 STREET,EAST 223 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,CARPENTER AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST 223 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:28:16.000,12 BRONX,12.0,Precinct 47,2048240052.0,BRONX,1021995.0,262502.0,ONLINE,Unspecified,BRONX,,,,,,,,40.88710063680673,-73.8634913015326,POINT (-73.863491301533 40.887100636807)
